,time,mid_o,mid_h,mid_l,mid_c,MA_50,MA_200,DELTA,DELTA_PREV,TRADE
1161,2022-02-10 18:00:00+00:00,1.14646,1.14752,1.1407,1.1428,1.1376914,1.13370305,0.003988349999999974,0.003576899999999883,0
1162,2022-02-10 22:00:00+00:00,1.14296,1.14315,1.13856,1.14025,1.138058,1.1337409,0.004317099999999963,0.003988349999999974,0
1163,2022-02-11 02:00:00+00:00,1.14026,1.1407,1.13748,1.13866,1.1383652,1.1337705,0.004594699999999952,0.004317099999999963,0
1164,2022-02-11 06:00:00+00:00,1.13867,1.1398,1.137,1.13863,1.1386850000000002,1.1338037,0.004881300000000088,0.004594699999999952,0
1165,2022-02-11 10:00:00+00:00,1.13862,1.14183,1.13839,1.13908,1.1389862000000002,1.1338350000000001,0.005151200000000022,0.004881300000000088,0
1166,2022-02-11 14:00:00+00:00,1.13906,1.14083,1.138,1.13967,1.1392572,1.13386795,0.005389250000000123,0.005151200000000022,0
1167,2022-02-11 18:00:00+00:00,1.13966,1.13994,1.13298,1.13472,1.13942,1.13388085,0.005539150000000159,0.005389250000000123,0
1168,2022-02-13 22:00:00+00:00,1.13403,1.13692,1.13392,1.13536,1.1396372,1.13390235,0.005734849999999847,0.005539150000000159,0
1169,2022-02-14 02:00:00+00:00,1.13536,1.13538,1.13406,1.13516,1.1397932,1.13392395,0.005869249999999937,0.005734849999999847,0
1170,2022-02-14 06:00:00+00:00,1.13516,1.13522,1.13038,1.13122,1.1398643999999998,1.1339298500000001,0.00593454999999965,0.005869249999999937,0
1171,2022-02-14 10:00:00+00:00,1.13122,1.13426,1.13008,1.13152,1.1399484,1.13393485,0.006013550000000034,0.00593454999999965,0
1172,2022-02-14 14:00:00+00:00,1.1315,1.13212,1.12916,1.13106,1.139983,1.13395015,0.0060328499999999785,0.006013550000000034,0
1173,2022-02-14 18:00:00+00:00,1.13104,1.13144,1.12801,1.13064,1.1399730000000001,1.1339442499999999,0.006028750000000249,0.0060328499999999785,0
1174,2022-02-14 22:00:00+00:00,1.13064,1.13146,1.13011,1.13106,1.1399716,1.1339309499999999,0.006040650000000092,0.006028750000000249,0
1175,2022-02-15 02:00:00+00:00,1.13106,1.13226,1.13091,1.13175,1.1399956,1.1339161,0.0060795000000000154,0.006040650000000092,0
1176,2022-02-15 06:00:00+00:00,1.13174,1.13504,1.13095,1.13462,1.1400876000000002,1.1339162,0.00617140000000016,0.0060795000000000154,0
1177,2022-02-15 10:00:00+00:00,1.13462,1.136,1.13366,1.1356,1.1401984,1.13393125,0.006267149999999999,0.00617140000000016,0
1178,2022-02-15 14:00:00+00:00,1.13558,1.13684,1.13202,1.13588,1.1403472000000001,1.13395975,0.006387450000000072,0.006267149999999999,0
1179,2022-02-15 18:00:00+00:00,1.13588,1.13644,1.13546,1.13586,1.1403362,1.13398705,0.006349149999999915,0.006387450000000072,0
1180,2022-02-15 22:00:00+00:00,1.1358,1.13622,1.13487,1.13521,1.1401526,1.13400555,0.006147050000000043,0.006349149999999915,0
1181,2022-02-16 02:00:00+00:00,1.13521,1.13556,1.1345,1.1354,1.1399822,1.13401965,0.005962550000000011,0.006147050000000043,0
1182,2022-02-16 06:00:00+00:00,1.13539,1.13954,1.13534,1.13776,1.1398333999999999,1.13404845,0.005784949999999789,0.005962550000000011,0
1183,2022-02-16 10:00:00+00:00,1.13774,1.13884,1.13548,1.13631,1.1396394,1.1340746,0.005564800000000147,0.005784949999999789,0
1184,2022-02-16 14:00:00+00:00,1.1363,1.13828,1.13532,1.13742,1.1394614,1.1340974,0.005364000000000146,0.005564800000000147,0
1185,2022-02-16 18:00:00+00:00,1.13744,1.1396,1.13712,1.13736,1.1393362,1.1341101,0.005226100000000011,0.005364000000000146,0
1186,2022-02-16 22:00:00+00:00,1.13736,1.1385,1.13673,1.13818,1.139191,1.1341078500000001,0.005083149999999925,0.005226100000000011,0
1187,2022-02-17 02:00:00+00:00,1.13818,1.1385,1.13232,1.13564,1.1390006,1.1340995500000002,0.00490104999999974,0.005083149999999925,0
1188,2022-02-17 06:00:00+00:00,1.13566,1.13863,1.13428,1.13614,1.1388407999999999,1.13410085,0.004739949999999826,0.00490104999999974,0
1189,2022-02-17 10:00:00+00:00,1.13614,1.13795,1.13517,1.13595,1.1386986000000001,1.1341116,0.004587000000000119,0.004739949999999826,0
1190,2022-02-17 14:00:00+00:00,1.13594,1.13796,1.13507,1.13594,1.1385703999999999,1.1341154,0.004454999999999876,0.004587000000000119,0
1191,2022-02-17 18:00:00+00:00,1.13593,1.13672,1.13569,1.13622,1.1384152,1.1341211000000002,0.004294099999999856,0.004454999999999876,0
1192,2022-02-17 22:00:00+00:00,1.13625,1.13714,1.13577,1.13681,1.138314,1.13416325,0.004150749999999981,0.004294099999999856,0
1193,2022-02-18 02:00:00+00:00,1.13682,1.13716,1.13612,1.13659,1.1381626,1.1341975,0.003965100000000055,0.004150749999999981,0
1194,2022-02-18 06:00:00+00:00,1.1366,1.13772,1.1364,1.1371,1.1380329999999999,1.1342297000000001,0.003803299999999732,0.003965100000000055,0
1195,2022-02-18 10:00:00+00:00,1.1371,1.13725,1.13468,1.1349,1.1378966,1.1342518000000001,0.0036447999999997815,0.003803299999999732,0
1196,2022-02-18 14:00:00+00:00,1.13491,1.13542,1.1314,1.13224,1.1377294,1.1342619,0.0034674999999999567,0.0036447999999997815,0
1197,2022-02-18 18:00:00+00:00,1.13224,1.13358,1.13219,1.13237,1.1375587999999999,1.13428365,0.0032751499999998934,0.0034674999999999567,0
1198,2022-02-20 22:00:00+00:00,1.13221,1.1358,1.13132,1.13536,1.1374244,1.1343135500000001,0.0031108499999998873,0.0032751499999998934,0
1199,2022-02-21 02:00:00+00:00,1.13534,1.1368,1.1353,1.13626,1.1373156,1.13435165,0.0029639500000000485,0.0031108499999998873,0
1200,2022-02-21 06:00:00+00:00,1.13624,1.13909,1.1354,1.13635,1.1371962,1.1343904999999999,0.002805700000000133,0.0029639500000000485,0
1201,2022-02-21 10:00:00+00:00,1.13636,1.13666,1.13206,1.133,1.1370116000000001,1.1344086,0.002603000000000133,0.002805700000000133,0
1202,2022-02-21 14:00:00+00:00,1.133,1.13494,1.13252,1.13364,1.136831,1.1344235999999999,0.0024074000000000595,0.002603000000000133,0
1203,2022-02-21 18:00:00+00:00,1.13366,1.13433,1.13066,1.131,1.1365798,1.1344167,0.0021630999999999734,0.0024074000000000595,0
1204,2022-02-21 22:00:00+00:00,1.13138,1.13199,1.12964,1.13038,1.1363121999999999,1.1343979,0.0019142999999999244,0.0021630999999999734,0
1205,2022-02-22 02:00:00+00:00,1.1304,1.13096,1.1288,1.13068,1.1360792,1.13439485,0.00168434999999989,0.0019142999999999244,0
1206,2022-02-22 06:00:00+00:00,1.13068,1.13368,1.12927,1.13196,1.1358796,1.13439625,0.0014833499999999944,0.00168434999999989,0
1207,2022-02-22 10:00:00+00:00,1.13198,1.1367,1.13184,1.13414,1.1357106000000001,1.13441235,0.0012982500000000563,0.0014833499999999944,0
1208,2022-02-22 14:00:00+00:00,1.13412,1.13542,1.13249,1.13337,1.1354908000000001,1.1344265,0.001064300000000129,0.0012982500000000563,0
1209,2022-02-22 18:00:00+00:00,1.13336,1.13412,1.13221,1.13264,1.1353268,1.1344336,0.0008932000000001494,0.001064300000000129,0
1210,2022-02-22 22:00:00+00:00,1.1326,1.1336,1.13259,1.1335,1.1350672,1.1344532,0.0006139999999998924,0.0008932000000001494,0
1211,2022-02-23 02:00:00+00:00,1.13351,1.1339,1.132,1.13256,1.1348624,1.1344668,0.00039560000000005147,0.0006139999999998924,0
1212,2022-02-23 06:00:00+00:00,1.13256,1.13592,1.1316,1.13556,1.1347686,1.1344942,0.00027439999999989695,0.00039560000000005147,0
1213,2022-02-23 10:00:00+00:00,1.13556,1.13584,1.13364,1.13515,1.1346984,1.1345188,0.0001796000000000575,0.00027439999999989695,0
1214,2022-02-23 14:00:00+00:00,1.13514,1.13518,1.13062,1.13124,1.1345505999999999,1.1345175,3.309999999978608e-05,0.0001796000000000575,0
1215,2022-02-23 18:00:00+00:00,1.13122,1.13125,1.13012,1.13046,1.1343781999999998,1.134519,-0.00014080000000027404,3.309999999978608e-05,-1
1216,2022-02-23 22:00:00+00:00,1.1308,1.13111,1.12752,1.12932,1.1341712,1.13448725,-0.0003160500000001232,-0.00014080000000027404,0
1217,2022-02-24 02:00:00+00:00,1.12932,1.1294,1.12086,1.1238,1.1339528,1.13442545,-0.00047264999999985235,-0.0003160500000001232,0
1218,2022-02-24 06:00:00+00:00,1.1238,1.12624,1.1209,1.12114,1.1336684,1.13435605,-0.0006876500000001506,-0.00047264999999985235,0
1219,2022-02-24 10:00:00+00:00,1.12114,1.12124,1.11528,1.1162,1.1332892,1.1342695999999999,-0.0009803999999997703,-0.0006876500000001506,0
1220,2022-02-24 14:00:00+00:00,1.11619,1.11789,1.11064,1.11668,1.1329984,1.1341897,-0.0011913000000001173,-0.0009803999999997703,0
1221,2022-02-24 18:00:00+00:00,1.1167,1.12214,1.116,1.11938,1.1327556,1.13413805,-0.001382449999999924,-0.0011913000000001173,0
1222,2022-02-24 22:00:00+00:00,1.11923,1.12096,1.11863,1.12038,1.1325420000000002,1.1340756,-0.0015335999999999128,-0.001382449999999924,0
1223,2022-02-25 02:00:00+00:00,1.12036,1.12288,1.11988,1.12256,1.1323804,1.1340244,-0.0016439999999999788,-0.0015335999999999128,0
1224,2022-02-25 06:00:00+00:00,1.12256,1.12256,1.11693,1.11816,1.1321223999999999,1.13394695,-0.0018245500000000359,-0.0016439999999999788,0
1225,2022-02-25 10:00:00+00:00,1.11814,1.12416,1.1166,1.12368,1.131961,1.13389585,-0.0019348500000000435,-0.0018245500000000359,0
1226,2022-02-25 14:00:00+00:00,1.12368,1.1267,1.12186,1.12409,1.1317504,1.1338496,-0.0020991999999999678,-0.0019348500000000435,0
1227,2022-02-25 18:00:00+00:00,1.12408,1.12744,1.12408,1.12712,1.1315808,1.1338222,-0.002241399999999949,-0.0020991999999999678,0
1228,2022-02-27 22:00:00+00:00,1.12712,1.12712,1.11461,1.11712,1.1312056,1.1337306500000002,-0.0025250500000002507,-0.002241399999999949,0
1229,2022-02-28 02:00:00+00:00,1.11714,1.1174,1.11422,1.11566,1.1308015999999999,1.1336243000000001,-0.002822700000000289,-0.0025250500000002507,0
1230,2022-02-28 06:00:00+00:00,1.11564,1.12001,1.11548,1.1178,1.1304534,1.1335283,-0.0030749000000001026,-0.002822700000000289,0
1231,2022-02-28 10:00:00+00:00,1.11779,1.12322,1.11776,1.12124,1.1301702,1.1334479,-0.003277699999999939,-0.0030749000000001026,0
1232,2022-02-28 14:00:00+00:00,1.12126,1.12468,1.11974,1.12051,1.1298252,1.1333668499999998,-0.0035416499999998408,-0.003277699999999939,0
1233,2022-02-28 18:00:00+00:00,1.1205,1.12236,1.12036,1.12194,1.1295378,1.1332715500000001,-0.003733750000000091,-0.0035416499999998408,0
1234,2022-02-28 22:00:00+00:00,1.12182,1.12212,1.12018,1.1202,1.1291934000000001,1.13315055,-0.003957149999999965,-0.003733750000000091,0
1235,2022-03-01 02:00:00+00:00,1.1202,1.12056,1.11907,1.11962,1.1288386,1.1330282,-0.0041896000000001266,-0.003957149999999965,0
1236,2022-03-01 06:00:00+00:00,1.11962,1.12332,1.119,1.11964,1.1284678,1.1329068,-0.004439000000000082,-0.0041896000000001266,0
1237,2022-03-01 10:00:00+00:00,1.11963,1.11988,1.11404,1.11604,1.1280758,1.1327664,-0.004690599999999989,-0.004439000000000082,0
1238,2022-03-01 14:00:00+00:00,1.11602,1.11621,1.10897,1.11092,1.1275714000000001,1.1325853,-0.0050138999999997935,-0.004690599999999989,0
1239,2022-03-01 18:00:00+00:00,1.11091,1.11381,1.10986,1.11231,1.1270986,1.13241085,-0.005312250000000018,-0.0050138999999997935,0
1240,2022-03-01 22:00:00+00:00,1.11253,1.11356,1.11168,1.11283,1.1266364,1.1322443,-0.005607899999999999,-0.005312250000000018,0
1241,2022-03-02 02:00:00+00:00,1.11284,1.11319,1.11114,1.1115,1.126142,1.1320747500000001,-0.005932750000000153,-0.005607899999999999,0
1242,2022-03-02 06:00:00+00:00,1.1115,1.11182,1.10588,1.10826,1.1255709999999999,1.13188295,-0.006311950000000177,-0.005932750000000153,0
1243,2022-03-02 10:00:00+00:00,1.10824,1.11196,1.10759,1.11048,1.1250488,1.1316959,-0.006647099999999906,-0.006311950000000177,0
1244,2022-03-02 14:00:00+00:00,1.11046,1.11441,1.10575,1.11026,1.124512,1.1315181,-0.007006100000000126,-0.006647099999999906,0
1245,2022-03-02 18:00:00+00:00,1.11026,1.11344,1.10998,1.1123,1.12406,1.1313605,-0.007300499999999932,-0.007006100000000126,0
1246,2022-03-02 22:00:00+00:00,1.11195,1.1122,1.10942,1.10976,1.1236103999999998,1.1312082,-0.007597800000000321,-0.007300499999999932,0
1247,2022-03-03 02:00:00+00:00,1.10977,1.11069,1.109,1.11016,1.1231662,1.1310513,-0.007885099999999978,-0.007597800000000321,0
1248,2022-03-03 06:00:00+00:00,1.11017,1.11064,1.10718,1.108,1.122619,1.13088885,-0.008269850000000023,-0.007885099999999978,0
1249,2022-03-03 10:00:00+00:00,1.10799,1.1097,1.10644,1.10858,1.1220653999999999,1.13072225,-0.00865685000000016,-0.008269850000000023,0
1250,2022-03-03 14:00:00+00:00,1.10856,1.10952,1.10335,1.10511,1.1214406000000001,1.1305359,-0.009095299999999806,-0.00865685000000016,0
1251,2022-03-03 18:00:00+00:00,1.10512,1.10668,1.10474,1.10656,1.1209118,1.1303679000000002,-0.00945610000000019,-0.009095299999999806,0
1252,2022-03-03 22:00:00+00:00,1.1064,1.10681,1.10102,1.1049,1.120337,1.1301865,-0.009849500000000067,-0.00945610000000019,0
1253,2022-03-04 02:00:00+00:00,1.10488,1.10494,1.10192,1.10287,1.1197744,1.12999765,-0.010223249999999906,-0.009849500000000067,0
1254,2022-03-04 06:00:00+00:00,1.10287,1.10318,1.10084,1.10142,1.1191951999999998,1.1297952500000001,-0.010600050000000305,-0.010223249999999906,0
1255,2022-03-04 10:00:00+00:00,1.10142,1.10199,1.08858,1.0909,1.1183996,1.12955125,-0.011151649999999957,-0.010600050000000305,0
1256,2022-03-04 14:00:00+00:00,1.09088,1.09282,1.08962,1.09261,1.1176126000000002,1.1293168,-0.011704199999999831,-0.011151649999999957,0
1257,2022-03-04 18:00:00+00:00,1.0926,1.09409,1.09098,1.09376,1.116805,1.1290964,-0.012291399999999841,-0.011704199999999831,0
